Country Name,Country Code,Series Name,Series Code,2022 [YR2022],2023 [YR2023]
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.003,77.817
Lesotho,LSO,"Population ages 80 and above, male",SP.POP.80UP.MA,4810,4692
Lesotho,LSO,"Population ages 80 and above, female",SP.POP.80UP.FE,10748,10753
Lesotho,LSO,"Population ages 65-69, male",SP.POP.6569.MA,13207,13742
Lesotho,LSO,"Population ages 65-69, female",SP.POP.6569.FE,21221,21709
Lesotho,LSO,"Population ages 70-74, female",SP.POP.7074.FE,15002,15309
Lesotho,LSO,"Population ages 70-74, male",SP.POP.7074.MA,7836,8015
Lesotho,LSO,"Population ages 75-79, female",SP.POP.7579.FE,9246,9551
Lesotho,LSO,"Population ages 75-79, male",SP.POP.7579.MA,4642,4685
Lesotho,LSO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.918,10.648
Lesotho,LSO,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,61.5,58.9
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.812,57.375
Liberia,LBR,"Population ages 80 and above, male",SP.POP.80UP.MA,9267,9621
Liberia,LBR,"Population ages 80 and above, female",SP.POP.80UP.FE,10595,11010
Liberia,LBR,"Population ages 65-69, male",SP.POP.6569.MA,34759,35931
Liberia,LBR,"Population ages 65-69, female",SP.POP.6569.FE,40627,42050
Liberia,LBR,"Population ages 70-74, female",SP.POP.7074.FE,26540,27533
Liberia,LBR,"Population ages 70-74, male",SP.POP.7074.MA,22414,23086
Liberia,LBR,"Population ages 75-79, female",SP.POP.7579.FE,16410,16552
Liberia,LBR,"Population ages 75-79, male",SP.POP.7579.MA,14158,14254
Liberia,LBR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.159,8.071
Liberia,LBR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,75.1,72.9
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.934,62.163
Libya,LBY,"Population ages 80 and above, male",SP.POP.80UP.MA,26308,27510
Libya,LBY,"Population ages 80 and above, female",SP.POP.80UP.FE,33720,34631
Libya,LBY,"Population ages 65-69, male",SP.POP.6569.MA,57501,62077
Libya,LBY,"Population ages 65-69, female",SP.POP.6569.FE,64601,68128
Libya,LBY,"Population ages 70-74, female",SP.POP.7074.FE,52466,54082
Libya,LBY,"Population ages 70-74, male",SP.POP.7074.MA,44740,45345
Libya,LBY,"Population ages 75-79, female",SP.POP.7579.FE,34741,36204
Libya,LBY,"Population ages 75-79, male",SP.POP.7579.MA,28957,28402
Libya,LBY,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.808,6.654
Libya,LBY,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,10.5,30.8
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.462,69.339
Liechtenstein,LIE,"Population ages 80 and above, male",SP.POP.80UP.MA,692,754
Liechtenstein,LIE,"Population ages 80 and above, female",SP.POP.80UP.FE,1090,1152
Liechtenstein,LIE,"Population ages 65-69, male",SP.POP.6569.MA,1140,1189
Liechtenstein,LIE,"Population ages 65-69, female",SP.POP.6569.FE,1201,1239
Liechtenstein,LIE,"Population ages 70-74, female",SP.POP.7074.FE,1007,1027
Liechtenstein,LIE,"Population ages 70-74, male",SP.POP.7074.MA,1009,1001
Liechtenstein,LIE,"Population ages 75-79, female",SP.POP.7579.FE,835,866
Liechtenstein,LIE,"Population ages 75-79, male",SP.POP.7579.MA,778,807
Liechtenstein,LIE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.1,6.8
Liechtenstein,LIE,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.1219512195122,84.8414634146342
Lithuania,LTU,"Population ages 80 and above, male",SP.POP.80UP.MA,44396,44219
Lithuania,LTU,"Population ages 80 and above, female",SP.POP.80UP.FE,121534,121764
Lithuania,LTU,"Population ages 65-69, male",SP.POP.6569.MA,65594,68958
Lithuania,LTU,"Population ages 65-69, female",SP.POP.6569.FE,95796,99644
Lithuania,LTU,"Population ages 70-74, female",SP.POP.7074.FE,85654,86709
Lithuania,LTU,"Population ages 70-74, male",SP.POP.7074.MA,49013,50072
Lithuania,LTU,"Population ages 75-79, female",SP.POP.7579.FE,68033,66830
Lithuania,LTU,"Population ages 75-79, male",SP.POP.7579.MA,32366,31989
Lithuania,LTU,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,15.1,12.9
Lithuania,LTU,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,3.5,3.4
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.6439024390244,76.9878048780488
Low & middle income,LMY,"Population ages 80 and above, male",SP.POP.80UP.MA,32601205,33427678
Low & middle income,LMY,"Population ages 80 and above, female",SP.POP.80UP.FE,51316707,52677555
Low & middle income,LMY,"Population ages 65-69, male",SP.POP.6569.MA,94901220,97232326
Low & middle income,LMY,"Population ages 65-69, female",SP.POP.6569.FE,105814155,108234102
Low & middle income,LMY,"Population ages 70-74, female",SP.POP.7074.FE,75908415,80588116
Low & middle income,LMY,"Population ages 70-74, male",SP.POP.7074.MA,64055458,67820449
Low & middle income,LMY,"Population ages 75-79, female",SP.POP.7579.FE,46786714,49070601
Low & middle income,LMY,"Population ages 75-79, male",SP.POP.7579.MA,36868418,38667209
Low & middle income,LMY,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.176566532508,7.14941818855331
Low & middle income,LMY,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,41.7305066227202,40.0195748267782
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.684923123906,71.9736125967917
Low income,LIC,"Population ages 80 and above, male",SP.POP.80UP.MA,941438,980161
Low income,LIC,"Population ages 80 and above, female",SP.POP.80UP.FE,1570430,1622824
Low income,LIC,"Population ages 65-69, male",SP.POP.6569.MA,3586054,3761859
Low income,LIC,"Population ages 65-69, female",SP.POP.6569.FE,4276612,4491958
Low income,LIC,"Population ages 70-74, female",SP.POP.7074.FE,2938302,3017121
Low income,LIC,"Population ages 70-74, male",SP.POP.7074.MA,2354719,2418427
Low income,LIC,"Population ages 75-79, female",SP.POP.7579.FE,1923038,1981593
Low income,LIC,"Population ages 75-79, male",SP.POP.7579.MA,1428614,1477291
Low income,LIC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.99933310712056,7.29225160483358
Low income,LIC,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,68.5,62.3
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.4583102800447,64.5178957936853
Lower middle income,LMC,"Population ages 80 and above, male",SP.POP.80UP.MA,10092820,10495343
Lower middle income,LMC,"Population ages 80 and above, female",SP.POP.80UP.FE,14764147,15279013
Lower middle income,LMC,"Population ages 65-69, male",SP.POP.6569.MA,34373620,35578295
Lower middle income,LMC,"Population ages 65-69, female",SP.POP.6569.FE,37042882,38331814
Lower middle income,LMC,"Population ages 70-74, female",SP.POP.7074.FE,25413713,26811935
Lower middle income,LMC,"Population ages 70-74, male",SP.POP.7074.MA,22196606,23465693
Lower middle income,LMC,"Population ages 75-79, female",SP.POP.7579.FE,15547154,16154229
Lower middle income,LMC,"Population ages 75-79, male",SP.POP.7579.MA,12536710,13069101
Lower middle income,LMC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.89107784788863,6.8684419150298
Lower middle income,LMC,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,44.9,43.5
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.3010946755529,69.5963746571515
Luxembourg,LUX,"Population ages 80 and above, male",SP.POP.80UP.MA,9831,10214
Luxembourg,LUX,"Population ages 80 and above, female",SP.POP.80UP.FE,16069,16385
Luxembourg,LUX,"Population ages 65-69, male",SP.POP.6569.MA,14589,15259
Luxembourg,LUX,"Population ages 65-69, female",SP.POP.6569.FE,15202,15771
Luxembourg,LUX,"Population ages 70-74, female",SP.POP.7074.FE,12245,12722
Luxembourg,LUX,"Population ages 70-74, male",SP.POP.7074.MA,11477,11871
Luxembourg,LUX,"Population ages 75-79, female",SP.POP.7579.FE,9304,9772
Luxembourg,LUX,"Population ages 75-79, male",SP.POP.7579.MA,8218,8679
Luxembourg,LUX,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.8,6.6
Luxembourg,LUX,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2.4,2.3
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.9463414634147,83.3585365853659
"Macao SAR, China",MAC,"Population ages 80 and above, male",SP.POP.80UP.MA,5177,5217
"Macao SAR, China",MAC,"Population ages 80 and above, female",SP.POP.80UP.FE,7729,7387
"Macao SAR, China",MAC,"Population ages 65-69, male",SP.POP.6569.MA,18237,19136
"Macao SAR, China",MAC,"Population ages 65-69, female",SP.POP.6569.FE,19216,20387
"Macao SAR, China",MAC,"Population ages 70-74, female",SP.POP.7074.FE,11956,13036
"Macao SAR, China",MAC,"Population ages 70-74, male",SP.POP.7074.MA,12107,12701
"Macao SAR, China",MAC,"Population ages 75-79, female",SP.POP.7579.FE,5898,6748
"Macao SAR, China",MAC,"Population ages 75-79, male",SP.POP.7579.MA,5982,6886
"Macao SAR, China",MAC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.4,4.4
"Macao SAR, China",MAC,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.0804878048781,83.1804878048781
Madagascar,MDG,"Population ages 80 and above, male",SP.POP.80UP.MA,48394,49200
Madagascar,MDG,"Population ages 80 and above, female",SP.POP.80UP.FE,64504,66161
Madagascar,MDG,"Population ages 65-69, male",SP.POP.6569.MA,213271,220512
Madagascar,MDG,"Population ages 65-69, female",SP.POP.6569.FE,233864,241665
Madagascar,MDG,"Population ages 70-74, female",SP.POP.7074.FE,155122,166428
Madagascar,MDG,"Population ages 70-74, male",SP.POP.7074.MA,135928,146540
Madagascar,MDG,"Population ages 75-79, female",SP.POP.7579.FE,79619,83007
Madagascar,MDG,"Population ages 75-79, male",SP.POP.7579.MA,63874,66922
Madagascar,MDG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.728,7.528
Madagascar,MDG,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,65.7,64.8
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.068,63.632
Malawi,MWI,"Population ages 80 and above, male",SP.POP.80UP.MA,32572,32971
Malawi,MWI,"Population ages 80 and above, female",SP.POP.80UP.FE,62331,63532
Malawi,MWI,"Population ages 65-69, male",SP.POP.6569.MA,86349,89405
Malawi,MWI,"Population ages 65-69, female",SP.POP.6569.FE,105390,110095
Malawi,MWI,"Population ages 70-74, female",SP.POP.7074.FE,82885,82294
Malawi,MWI,"Population ages 70-74, male",SP.POP.7074.MA,60325,60514
Malawi,MWI,"Population ages 75-79, female",SP.POP.7579.FE,65299,65875
Malawi,MWI,"Population ages 75-79, male",SP.POP.7579.MA,42357,42462
Malawi,MWI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.803,5.363
Malawi,MWI,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,39.9,38.3
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.037,67.353
Malaysia,MYS,"Population ages 80 and above, male",SP.POP.80UP.MA,170637,179168
Malaysia,MYS,"Population ages 80 and above, female",SP.POP.80UP.FE,216485,227149
Malaysia,MYS,"Population ages 65-69, male",SP.POP.6569.MA,494860,511744
Malaysia,MYS,"Population ages 65-69, female",SP.POP.6569.FE,501704,520042
Malaysia,MYS,"Population ages 70-74, female",SP.POP.7074.FE,362126,383322
Malaysia,MYS,"Population ages 70-74, male",SP.POP.7074.MA,343711,362914
Malaysia,MYS,"Population ages 75-79, female",SP.POP.7579.FE,212266,228034
Malaysia,MYS,"Population ages 75-79, male",SP.POP.7579.MA,191304,204948
Malaysia,MYS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.547,5.158
Malaysia,MYS,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,8.1,8.1
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.444,76.657
Maldives,MDV,"Population ages 80 and above, male",SP.POP.80UP.MA,1995,2076
Maldives,MDV,"Population ages 80 and above, female",SP.POP.80UP.FE,1927,2031
Maldives,MDV,"Population ages 65-69, male",SP.POP.6569.MA,4570,5079
Maldives,MDV,"Population ages 65-69, female",SP.POP.6569.FE,3975,4435
Maldives,MDV,"Population ages 70-74, female",SP.POP.7074.FE,2380,2530
Maldives,MDV,"Population ages 70-74, male",SP.POP.7074.MA,2590,2738
Maldives,MDV,"Population ages 75-79, female",SP.POP.7579.FE,1806,1842
Maldives,MDV,"Population ages 75-79, male",SP.POP.7579.MA,2147,2123
Maldives,MDV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2.329,2.338
Maldives,MDV,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,6,5.7
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.76,81.041
Mali,MLI,"Population ages 80 and above, male",SP.POP.80UP.MA,24682,25657
Mali,MLI,"Population ages 80 and above, female",SP.POP.80UP.FE,32879,34494
Mali,MLI,"Population ages 65-69, male",SP.POP.6569.MA,110611,112928
Mali,MLI,"Population ages 65-69, female",SP.POP.6569.FE,124367,126587
Mali,MLI,"Population ages 70-74, female",SP.POP.7074.FE,89677,91579
Mali,MLI,"Population ages 70-74, male",SP.POP.7074.MA,75902,77582
Mali,MLI,"Population ages 75-79, female",SP.POP.7579.FE,56716,57346
Mali,MLI,"Population ages 75-79, male",SP.POP.7579.MA,44957,45549
Mali,MLI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.859,8.627
Mali,MLI,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,94,91.3
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.035,60.439
Malta,MLT,"Population ages 80 and above, male",SP.POP.80UP.MA,8729,9392
Malta,MLT,"Population ages 80 and above, female",SP.POP.80UP.FE,14059,15130
Malta,MLT,"Population ages 65-69, male",SP.POP.6569.MA,14639,15502
Malta,MLT,"Population ages 65-69, female",SP.POP.6569.FE,14731,15560
Malta,MLT,"Population ages 70-74, female",SP.POP.7074.FE,14521,14739
Malta,MLT,"Population ages 70-74, male",SP.POP.7074.MA,13618,13865
Malta,MLT,"Population ages 75-79, female",SP.POP.7579.FE,11855,13512
Malta,MLT,"Population ages 75-79, male",SP.POP.7579.MA,10271,11745
Malta,MLT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8,7.3
Malta,MLT,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,5.7,5.5
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.4487804878049,83.5073170731707
Marshall Islands,MHL,"Population ages 80 and above, male",SP.POP.80UP.MA,45,42
Marshall Islands,MHL,"Population ages 80 and above, female",SP.POP.80UP.FE,79,78
Marshall Islands,MHL,"Population ages 65-69, male",SP.POP.6569.MA,423,421
Marshall Islands,MHL,"Population ages 65-69, female",SP.POP.6569.FE,393,406
Marshall Islands,MHL,"Population ages 70-74, female",SP.POP.7074.FE,243,256
Marshall Islands,MHL,"Population ages 70-74, male",SP.POP.7074.MA,247,262
Marshall Islands,MHL,"Population ages 75-79, female",SP.POP.7579.FE,105,115
Marshall Islands,MHL,"Population ages 75-79, male",SP.POP.7579.MA,114,121
Marshall Islands,MHL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.862,6.968
Marshall Islands,MHL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,29.1,28.2
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.725,66.945
Mauritania,MRT,"Population ages 80 and above, male",SP.POP.80UP.MA,9506,9533
Mauritania,MRT,"Population ages 80 and above, female",SP.POP.80UP.FE,12408,12604
Mauritania,MRT,"Population ages 65-69, male",SP.POP.6569.MA,30401,31484
Mauritania,MRT,"Population ages 65-69, female",SP.POP.6569.FE,34082,35635
Mauritania,MRT,"Population ages 70-74, female",SP.POP.7074.FE,23130,24046
Mauritania,MRT,"Population ages 70-74, male",SP.POP.7074.MA,20111,20707
Mauritania,MRT,"Population ages 75-79, female",SP.POP.7579.FE,14628,15091
Mauritania,MRT,"Population ages 75-79, male",SP.POP.7579.MA,12169,12387
Mauritania,MRT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.627,5.52
Mauritania,MRT,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,39.1,37.8
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.281,68.484
Mauritius,MUS,"Population ages 80 and above, male",SP.POP.80UP.MA,9936,10171
Mauritius,MUS,"Population ages 80 and above, female",SP.POP.80UP.FE,15307,15559
Mauritius,MUS,"Population ages 65-69, male",SP.POP.6569.MA,29449,29841
Mauritius,MUS,"Population ages 65-69, female",SP.POP.6569.FE,31749,32347
Mauritius,MUS,"Population ages 70-74, female",SP.POP.7074.FE,24396,25250
Mauritius,MUS,"Population ages 70-74, male",SP.POP.7074.MA,20706,21564
Mauritius,MUS,"Population ages 75-79, female",SP.POP.7579.FE,14048,15153
Mauritius,MUS,"Population ages 75-79, male",SP.POP.7579.MA,10910,11710
Mauritius,MUS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.2,9.4
Mauritius,MUS,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,15.5,15.2
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.5146341463415,73.4121951219512
Mexico,MEX,"Population ages 80 and above, male",SP.POP.80UP.MA,829214,862748
Mexico,MEX,"Population ages 80 and above, female",SP.POP.80UP.FE,1064651,1108201
Mexico,MEX,"Population ages 65-69, male",SP.POP.6569.MA,1657379,1721670
Mexico,MEX,"Population ages 65-69, female",SP.POP.6569.FE,1982870,2068111
Mexico,MEX,"Population ages 70-74, female",SP.POP.7074.FE,1448479,1509393
Mexico,MEX,"Population ages 70-74, male",SP.POP.7074.MA,1182663,1228712
Mexico,MEX,"Population ages 75-79, female",SP.POP.7579.FE,1003312,1043145
Mexico,MEX,"Population ages 75-79, male",SP.POP.7579.MA,792865,819875
Mexico,MEX,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.521,6.161
Mexico,MEX,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,12.9,12.5
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.973,75.069
"Micronesia, Fed. Sts.",FSM,"Population ages 80 and above, male",SP.POP.80UP.MA,163,168
"Micronesia, Fed. Sts.",FSM,"Population ages 80 and above, female",SP.POP.80UP.FE,408,428
"Micronesia, Fed. Sts.",FSM,"Population ages 65-69, male",SP.POP.6569.MA,1345,1360
"Micronesia, Fed. Sts.",FSM,"Population ages 65-69, female",SP.POP.6569.FE,1644,1700
"Micronesia, Fed. Sts.",FSM,"Population ages 70-74, female",SP.POP.7074.FE,1006,1080
"Micronesia, Fed. Sts.",FSM,"Population ages 70-74, male",SP.POP.7074.MA,789,822
"Micronesia, Fed. Sts.",FSM,"Population ages 75-79, female",SP.POP.7579.FE,520,546
"Micronesia, Fed. Sts.",FSM,"Population ages 75-79, male",SP.POP.7579.MA,311,350
"Micronesia, Fed. Sts.",FSM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.613,7.64
"Micronesia, Fed. Sts.",FSM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,23.9,23.1
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.961,67.198
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Population ages 80 and above, male",SP.POP.80UP.MA,2071350,2155188
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Population ages 80 and above, female",SP.POP.80UP.FE,2977619,3102375
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Population ages 65-69, male",SP.POP.6569.MA,7504761,7809113
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Population ages 65-69, female",SP.POP.6569.FE,8088703,8414204
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Population ages 70-74, female",SP.POP.7074.FE,5633093,5916920
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Population ages 70-74, male",SP.POP.7074.MA,4976706,5226404
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Population ages 75-79, female",SP.POP.7579.FE,3546522,3726593
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Population ages 75-79, male",SP.POP.7579.MA,2885766,3029652
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.35811738067193,5.28288911918863
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,20.2,20
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.6918319737772,72.0839412410497
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Population ages 80 and above, male",SP.POP.80UP.MA,1855191,1928021
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Population ages 80 and above, female",SP.POP.80UP.FE,2689213,2801565
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Population ages 65-69, male",SP.POP.6569.MA,6993712,7249468
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Population ages 65-69, female",SP.POP.6569.FE,7630571,7927376
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Population ages 70-74, female",SP.POP.7074.FE,5274371,5543896
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Population ages 70-74, male",SP.POP.7074.MA,4612124,4845770
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Population ages 75-79, female",SP.POP.7579.FE,3310758,3464677
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Population ages 75-79, male",SP.POP.7579.MA,2663478,2782622
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.60732350870116,5.55223906087096
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,40.1584803153816,39.1207393207127
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.0055315443397,71.2758849884582
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Population ages 80 and above, male",SP.POP.80UP.MA,1844868,1917069
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Population ages 80 and above, female",SP.POP.80UP.FE,2672587,2783818
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Population ages 65-69, male",SP.POP.6569.MA,6958207,7212418
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Population ages 65-69, female",SP.POP.6569.FE,7591493,7886258
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Population ages 70-74, female",SP.POP.7074.FE,5246486,5514215
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Population ages 70-74, male",SP.POP.7074.MA,4587765,4820432
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Population ages 75-79, female",SP.POP.7579.FE,3292856,3446006
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Population ages 75-79, male",SP.POP.7579.MA,2648401,2766752
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.6258636704773,5.54049504420753
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,40.3808128856023,39.2299842065779
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.965432550888,71.3194560888195
Middle income,MIC,"Population ages 80 and above, male",SP.POP.80UP.MA,31659767,32447517
Middle income,MIC,"Population ages 80 and above, female",SP.POP.80UP.FE,49746277,51054731
Middle income,MIC,"Population ages 65-69, male",SP.POP.6569.MA,91315166,93470467
Middle income,MIC,"Population ages 65-69, female",SP.POP.6569.FE,101537543,103742144
Middle income,MIC,"Population ages 70-74, female",SP.POP.7074.FE,72970113,77570995
Middle income,MIC,"Population ages 70-74, male",SP.POP.7074.MA,61700739,65402022
Middle income,MIC,"Population ages 75-79, female",SP.POP.7579.FE,44863676,47089008
Middle income,MIC,"Population ages 75-79, male",SP.POP.7579.MA,35439804,37189918
Middle income,MIC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.09332798947959,7.13468231073176
Middle income,MIC,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,35.0545709221716,34.2836220751397
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.5172020330295,72.7428060722667
Moldova,MDA,"Population ages 80 and above, male",SP.POP.80UP.MA,15549,14895
Moldova,MDA,"Population ages 80 and above, female",SP.POP.80UP.FE,49444,48317
Moldova,MDA,"Population ages 65-69, male",SP.POP.6569.MA,59423,59369
Moldova,MDA,"Population ages 65-69, female",SP.POP.6569.FE,91419,90889
Moldova,MDA,"Population ages 70-74, female",SP.POP.7074.FE,75875,77652
Moldova,MDA,"Population ages 70-74, male",SP.POP.7074.MA,44163,44800
Moldova,MDA,"Population ages 75-79, female",SP.POP.7579.FE,31407,32209
Moldova,MDA,"Population ages 75-79, male",SP.POP.7579.MA,14977,15644
Moldova,MDA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.07,13.606
Moldova,MDA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,14.8,14.7
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.546,71.198
Monaco,MCO,"Population ages 80 and above, male",SP.POP.80UP.MA,3058,2921
Monaco,MCO,"Population ages 80 and above, female",SP.POP.80UP.FE,3819,3690
Monaco,MCO,"Population ages 65-69, male",SP.POP.6569.MA,1319,1356
Monaco,MCO,"Population ages 65-69, female",SP.POP.6569.FE,1275,1324
Monaco,MCO,"Population ages 70-74, female",SP.POP.7074.FE,1195,1169
Monaco,MCO,"Population ages 70-74, male",SP.POP.7074.MA,1272,1240
Monaco,MCO,"Population ages 75-79, female",SP.POP.7579.FE,1257,1242
Monaco,MCO,"Population ages 75-79, male",SP.POP.7579.MA,1233,1220
Monaco,MCO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,23.496,20.971
Monaco,MCO,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2.8,2.7
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,85.746,86.372
Mongolia,MNG,"Population ages 80 and above, male",SP.POP.80UP.MA,8590,8734
